PERMIT_TYPE,APP_ID,WDID,STATUS,NOI_PROCESSED_DATE,REGION_BOARD,COUNTY,OPERATOR_NAME,FACILITY_NAME,FACILITY_ADDRESS,FACILITY_CITY,FACILITY_STATE,FACILITY_ZIP,FACILITY_LATITUDE,FACILITY_LONGITUDE,FACILITY_COUNTY,FACILITY_CONTACT_FIRST_NAME,FACILITY_CONTACT_LAST_NAME,FACILITY_PHONE,FACILITY_TOTAL_SIZE,FACILITY_TOTAL_SIZE_UNIT,PRIMARY_SIC
Industrial,328897,4 19I021044,Terminated,2007-08-01,4,Los Angeles,Completely Fresh Foods Inc,Completely Fresh Foods Inc,1117 W Olympic Blvd,Montebello,Ca,90640,34.00732,-118.11336,Los Angeles,Chris,Abeloe,323-722-9136,30000.0,Acres,2011-Meat Packing Plants
Industrial,329008,4 19I021065,Terminated,2007-08-14,4,Los Angeles,Frank Oberpriller,Santa Fe Bending Inc,16220 Illinois Ave,Paramount,Ca,90723,33.88699,-118.16538,Los Angeles,Frank,Oberpriller,562-633-5197,16000.0,Sqft,3498-Fabricated Pipe And Pipe Fittings
Industrial,329014,4 19I021048,Terminated,2007-08-06,4,Los Angeles,Scholl Canyon Lfg Ltd Partnership,Scholl Canyon Lfg Facility,7221 N Figueroa St,Los Angeles,Ca,90041,34.13378,-118.18968,Los Angeles,Brad,Everett,818-244-9722,10000.0,Sqft,"4925-Mixed, Manufactured, Or Liquefied Petroleum Gas Production And/Or Distribution"
Industrial,329163,4 19I021083,Terminated,2007-08-22,4,Los Angeles,Kik Aerosol Socal Llc,Kik Aerosol Socal Llc,425 S 9Th Ave,Industry,Ca,91746,34.02538,-117.97242,Los Angeles,Urbano,Marquez,626-363-6200,143000.0,Sqft,"2844-Perfumes, Cosmetics, And Other Toilet Preparations"
Industrial,329432,4 19I021063,Terminated,2007-08-13,4,Los Angeles,Cabinets 2000 Inc,Cabinets 2000 Inc,11100 Firestone Blvd,Norwalk,Ca,90650,33.92139,-118.09809,Los Angeles,Azam,Sue Abdollahi,562-868-0909,105000.0,Sqft,2434-Wood Kitchen Cabinets
Industrial,329500,4 19I021061,Terminated,2007-08-13,4,Los Angeles,Kent Perryman,K&T Custom Cabinets,16236 Minnesota Ave,Paramount,Ca,90723,33.88581,-118.16667,Los Angeles,Kent,Perryman,562-408-4603,8500.0,Sqft,"2599-Furniture And Fixtures, Nec"
Industrial,329598,4 19I021059,Terminated,2007-08-09,4,Los Angeles,Veneer Products Inc,Veneer Products Inc,7301 Quimby St,Paramount,Ca,90723,33.90598,-118.17261,Los Angeles,Carole,Taylor,562-529-5595,57000.0,Sqft,2435-Hardwood Veneer And Plywood
Industrial,329641,4 19I021060,Terminated,2007-08-09,4,Los Angeles,Hht Auto  Wrecking,Hht Auto  Wrecking,825 Alpha St,Duarte,Ca,91010,34.11893,-117.98702,Los Angeles,Mike,Lai,626-371-0222,1.0,Acres,"5015-Motor Vehicle Parts, Used"
Industrial,329684,4 19I021094,Terminated,2007-08-30,4,Los Angeles,Wna Incorporated,Wna,1101 Samuelson St,Industry,Ca,91748,33.99796,-117.90996,Los Angeles,Oscar,Vasquez,626-913-4022,117250.0,Sqft,"3089-Plastics Products, Nec"
Industrial,329743,4 19I021066,Active,2007-08-15,4,Los Angeles,New Century Ind Inc,New Century Ind Inc,7231 Rosecrans Ave,Paramount,Ca,90723,33.9037,-118.17252,Los Angeles,Ivan,Velazquez,562-634-9551,47806.5,Sqft,3714-Motor Vehicle Parts And Accessories
Industrial,329869,4 19I021073,Terminated,2007-08-17,4,Los Angeles,Nrg El Segundo Operations Inc,Long Beach Generation Llc,2665 W Seaside Blvd,Long Beach,Ca,90802,33.76241,-118.2252,Los Angeles,Alex,Sanchez,562-506-2536,44.3,Acres,4911-Electric Services
Industrial,330168,4 19I021148,Terminated,2007-09-18,4,Los Angeles,California Composites Inc,California Composites Inc,6525 Somerset Blvd,Paramount,Ca,90723,33.8963,-118.18313,Los Angeles,Fred,Donnelly,562-408-0759,7500.0,Sqft,"3083-Laminated Plastics Plate, Sheet, And Profile Shapes"
Industrial,330170,4 19I021078,Active,2007-08-20,4,Los Angeles,Rs Processing Co Inc,Rs Processing Co Inc,15712 Illinois Ave,Paramount,Ca,90723,33.8904,-118.1654,Los Angeles,Tony,Nunez,562-531-1403,111800.0,Sqft,"3069-Fabricated Rubber Products, Nec"
Industrial,330433,4 19I021080,Terminated,2007-08-21,4,Los Angeles,Consolidated Fabricators Corp,Consolidated Fabricators Corp,7815 Somerset Blvd,Paramount,Ca,90723,33.89643,-118.1626,Los Angeles,Jeff,Lombardi,323-586-4545,300564.0,Sqft,"3499-Fabricated Metal Products, Nec"
Industrial,330942,4 19I021092,Terminated,2007-08-30,4,Los Angeles,Danrich Welding Co Inc,Danrich Welding Co Inc,7001 Jackson St,Paramount,Ca,90723,33.88548,-118.17743,Los Angeles,Julie,Green,562-634-4811,10057.0,Sqft,"3499-Fabricated Metal Products, Nec"
Industrial,331004,4 19I021115,Active,2007-09-05,4,Los Angeles,Sa Recycling Llc,Sa Recycling,10313 S Alameda St,Lynwood,Ca,90002,33.94261,-118.22804,Los Angeles,Todd,Peterson,714-632-2000,4.0,Acres,5093-Scrap And Waste Materials
Industrial,331008,4 19I021124,Active,2007-09-05,4,Los Angeles,Sa Recycling Llc,Sa Recycling,9748  9754 San Fernando Rd,Sun Valley,Ca,91352,34.24713,-118.40204,Los Angeles,Todd,Peterson,714-632-2000,3.5,Acres,5093-Scrap And Waste Materials
Industrial,331011,4 19I021125,Active,2007-09-05,4,Los Angeles,Sa Recycling Llc,Sa Recycling Llc Dba Sa Recycling Of Los Angeles,901 New Dock St,San Pedro,Ca,90731,33.75618,-118.2513,Los Angeles,Todd,Peterson,714-632-2000,27.0,Acres,5093-Scrap And Waste Materials
Industrial,331018,4 19I021118,Active,2007-09-05,4,Los Angeles,Sa Recycling Llc,Sa Recycling,2104 E 15Th St,Los Angeles,Ca,90021,34.02215,-118.23381,Los Angeles,Todd,Peterson,714-632-2000,2.2,Acres,5093-Scrap And Waste Materials
Industrial,331021,4 19I021113,Active,2007-09-05,4,Los Angeles,Sa Recycling Llc,Sa Recycling,2035 E 15Th St,Los Angeles,Ca,90021,34.02249,-118.2353,Los Angeles,Todd,Peterson,714-632-2000,1.0,Acres,5093-Scrap And Waste Materials
Industrial,331022,4 19I021095,Active,2007-08-30,4,Los Angeles,Ecology Auto Wrecking,Ecology Auto Parts Inc,2701 E 68Th St,Long Beach,Ca,90805,33.87831,-118.16053,Los Angeles,John,Porter,562-921-9974,1.7,Acres,4231-Terminal And Joint Terminal Maintenance Facilities For Motor Freight Transportation
Industrial,331026,4 19I021111,Active,2007-09-05,4,Los Angeles,Sa Recycling Llc,Sa Recycling,3248 Long Beach Ave,Los Angeles,Ca,90058,34.01126,-118.24296,Los Angeles,Todd,Peterson,714-632-2000,4.0,Acres,5093-Scrap And Waste Materials
Industrial,331031,4 19I021120,Active,2007-09-05,4,Los Angeles,Sa Recycling Llc,Sa Recycling,1475 E Franklin Ave,Pomona,Ca,91766,34.04113,-117.72636,Los Angeles,Todd,Peterson,714-632-2000,4.0,Acres,5093-Scrap And Waste Materials
Industrial,331038,4 19I021107,Active,2007-09-05,4,Los Angeles,Sa Recycling Llc,Sa Recycling,2495 Buena Vista St,Irwindale,Ca,91706,34.1195,-117.98167,Los Angeles,Todd,Peterson,714-632-2000,4.0,Acres,5093-Scrap And Waste Materials
Industrial,331042,4 19I021122,Active,2007-09-05,4,Los Angeles,Sa Recycling Llc,Sa Recycling,8250 Tujunga Ave,Sun Valley,Ca,91352,34.22071,-118.37909,Los Angeles,Todd,Peterson,714-632-2000,3.0,Acres,5093-Scrap And Waste Materials
Industrial,331051,4 19I021105,Active,2007-09-05,4,Los Angeles,Sa Recycling Llc,Sa Recycling,22606 S Alameda St,Carson,Ca,90810,33.82035,-118.23004,Los Angeles,Todd,Peterson,714-632-2000,5.6,Acres,5093-Scrap And Waste Materials
Industrial,331052,6B19I021104,Terminated,2007-09-05,6B,Los Angeles,Sa Recycling Llc Dba Sa Recycling Of Lancaster,Sa Recycling Of Lancaster,42353 8Th St E,Lancaster,Ca,93535,34.65232,-118.11453,Los Angeles,Luc,Ong,310-505-4179,4.0,Acres,5093-Scrap And Waste Materials
Industrial,331054,4 19I021103,Terminated,2007-09-05,4,Los Angeles,Sa Recycling Llc Dba Big D Auto Wrecking,Big D Auto Wrecking,16815 S Main St,Carson,Ca,90248,33.87861,-118.27565,Los Angeles,Tammi,Jones,213-305-1128,2.0,Acres,5093-Scrap And Waste Materials
Industrial,331059,4 19I021097,Active,2007-08-30,4,Los Angeles,Bestway Recycling Co Inc,Bestway Recycling Of Pomona Inc,1032 Industrial St,Pomona,Ca,91768,34.0503,-117.7307,Los Angeles,David,Cho,909-623-1112,43000.0,Sqft,5093-Scrap And Waste Materials
Industrial,331107,4 19I021102,Terminated,2007-09-05,4,Los Angeles,Bestway Recycling Co Inc,Bestway Recycling Of West La,6001 Jefferson Blvd,Culver City,Ca,90232,34.02135,-118.37774,Los Angeles,Alma,Hinojosa,310-287-3172,46500.0,Sqft,5093-Scrap And Waste Materials
Industrial,331185,4 19I021129,Active,2007-09-07,4,Los Angeles,"Zamboni Company Usa, Inc.",Zamboni Company Usa Inc,15714 Colorado Ave,Paramount,Ca,90723,33.89001,-118.16144,Los Angeles,Jose,Larios,562-633-0751,67800.0,Sqft,"3559-Special  Industry Machinery, Nec"
Industrial,331516,4 19I021137,Terminated,2007-09-11,4,Los Angeles,Oakmont Long Beach Baxter Llc,Oakmont Long Beach Baxter,1710 Pier B St,Long Beach,Ca,90813,33.78049,-118.21827,Los Angeles,Tim,Howard,949-253-8080,12.6,Acres,2491-Wood Preserving
Industrial,331837,4 19I021151,Terminated,2007-09-19,4,Los Angeles,Richard L Thomason,Paramount Screw Products Inc,16600 Minnesota Ave,Paramount,Ca,90723,33.88404,-118.16661,Los Angeles,Richard,Thomason,562-634-3624,6500.0,Sqft,"3452-Bolts, Nuts, Screws, Rivets, And Washers"
Industrial,331851,4 19I021150,Active,2007-09-19,4,Los Angeles,Sulphur Springs School Dist,Sulphur Springs School Dist,27000 Weyerhaeuser Wy,Canyon Country,Ca,91351,34.40805,-118.4683,Los Angeles,Joshua,Randall,661-252-5131,53797.83,Sqft,4151-School Buses
Industrial,332236,4 19I021164,Terminated,2007-09-24,4,Los Angeles,Mission Recycling,Mission Recycling,1326 E 9Th St,Pomona,Ca,91766,34.05197,-117.72962,Los Angeles,Al,Solis,909-620-4688,1.88,Acres,5093-Scrap And Waste Materials
Industrial,332344,4 19I021166,Active,2007-09-24,4,Los Angeles,Federal Express Corporation,Federal Express Zids,200 Old Ranch Rd,Industry,Ca,91789,34.01997,-117.83611,Los Angeles,Maria,Tompkins,714-981-4385,19.13,Acres,4215-Courier Services Except By Air
Industrial,332461,4 19I021177,Active,2007-09-26,4,Los Angeles,Pregis Innovative Packaging Inc,Pregis,159 N San Antonio Ave,Pomona,Ca,91767,34.05945,-117.73714,Los Angeles,Phillip,Ramirez,909-469-8148,162000.0,Sqft,3086-Plastics Foam Products
Industrial,332480,4 19I021185,Terminated,2007-10-03,4,Los Angeles,J & L Custom Plastic Extrusions Inc,J & L Custom Plastic Extrusions Inc,1532 Santa Anita Ave,South El Monte,Ca,91773,34.045844,-118.043743,Los Angeles,Edwin,Woo,626-442-0711,40000.0,Sqft,3082-Unsupported Plastics Profile Shapes
Industrial,332480,4 19Nec000129,Terminated,2007-10-03,4,Los Angeles,J & L Custom Plastic Extrusions Inc,J & L Custom Plastic Extrusions Inc,1532 Santa Anita Ave,South El Monte,Ca,91773,34.045844,-118.043743,Los Angeles,Edwin,Woo,626-442-0711,40000.0,Sqft,3082-Unsupported Plastics Profile Shapes
Industrial,332751,4 19I021192,Terminated,2007-10-04,4,Los Angeles,Tesoro Refining & Marketing Co,Tesoro Refining & Marketing Co,1930 Pacific Coast Hwy,Wilmington,Ca,90744,33.79154,-118.23643,Los Angeles,Dan,Gabel,310-522-8665,3.0,Acres,5171-Petroleum Bulk Stations And Terminals
Industrial,332799,4 19I021189,Terminated,2007-10-03,4,Los Angeles,Athens Services,Athens Services Peoria,11266 Peoria St,Sun Valley,Ca,91352,34.2424,-118.37503,Los Angeles,Enrique,Gonzalez,626-336-3636,4.0,Acres,4212-Local Trucking Without Storage
Industrial,332801,4 19I021193,Terminated,2007-10-04,4,Los Angeles,Dhl Express Usa Inc,Dhl Express Jbp,8500 Osage Ave,Los Angeles,Ca,90045,33.96117,-118.37878,Los Angeles,Gerritt,Gehan,310-331-4580,90000.0,Sqft,4215-Courier Services Except By Air
Industrial,332814,4 19I021190,Active,2007-10-03,4,Los Angeles,Vefo Inc,Vefo Inc,3202 Factory Dr,Pomona,Ca,91768,34.04737,-117.80284,Los Angeles,Larry,Roa,909-598-3856,30906.0,Sqft,3086-Plastics Foam Products
Industrial,332942,4 19I021197,Active,2007-10-05,4,Los Angeles,Foothill Soils Inc,Foothill Soils Inc,22925 Coltrane,Newhall,Ca,91321,34.3405,-118.52292,Los Angeles,Steven,Rohletter,661-254-0867,10.0,Acres,"2875-Fertilizers, Mixing Only"
Industrial,332951,4 19I021196,Terminated,2007-10-05,4,Los Angeles,Gus Billings,Cabilt Inc,14032 S Avalon Blvd,Los Angeles,Ca,90061,33.90437,-118.26524,Los Angeles,Gus,Billings,310-353-2406,2000.0,Sqft,"3469-Metal Stamping, Nec"
Industrial,332972,4 19I021203,Terminated,2007-10-10,4,Los Angeles,The Boeing Company,The Boeing Company North Airport Facility,3100 Cover St,Long Beach,Ca,90846,33.82765,-118.14721,Los Angeles,William,Pearce,562-593-0217,50.0,Acres,3721-Aircraft
Industrial,332972,4 19Nec003138,Terminated,2007-10-10,4,Los Angeles,The Boeing Company,The Boeing Company North Airport Facility,3100 Cover St,Long Beach,Ca,90846,33.82765,-118.14721,Los Angeles,William,Pearce,562-593-0217,50.0,Acres,3721-Aircraft
Industrial,333156,4 19I021241,Active,2007-10-29,4,Los Angeles,Bleriot Us Bidco Inc,Ontic Engineering  Man,20400 Plummer St,Chatsworth,Ca,91311,34.24273,-118.57836,Los Angeles,Diana,Bevacqua,818-725-2152,100000.0,Sqft,"3728-Aircraft Parts And Auxiliary Equipment, Nec"
Industrial,333217,4 19I021214,Terminated,2007-10-15,4,Los Angeles,Sonoco Product Co,Matrix Packaging,9541 Mason Ave,Chatsworth,Ca,91311,34.24346,-118.5798,Los Angeles,Kenneth,M Hart,818-709-0084,5.24,Acres,3085-Plastics Bottles
Industrial,333304,4 19I021245,Terminated,2007-10-29,4,Los Angeles,Dagoberto Fonseca Acosta,Cal Pads Co Inc,1686 E 41St,Los Angeles,Ca,90011,34.06586,-118.21922,Los Angeles,Salvador,Gracia,323-846-8570,18000.0,Sqft,3081-Unsupported Plastics Film And Sheet
Industrial,333381,4 19I021215,Terminated,2007-10-17,4,Los Angeles,American Plastic Products Inc,American Plastic Products Inc,9243 Glenoaks Blvd,Sun Valley,Ca,91352,34.23698,-118.37394,Los Angeles,Roupen,Yegavian,818-504-1073,3089.0,Sqft,"3089-Plastics Products, Nec"
Industrial,333386,4 19I021216,Active,2007-10-17,4,Los Angeles,Crown Poly Inc,Crown Poly Inc,5700 Bickett St,Huntington Park,Ca,90255,33.9915,-118.21617,Los Angeles,Jim,Wells,323-585-5522,230326.0,Sqft,3081-Unsupported Plastics Film And Sheet
Industrial,333432,4 19I021228,Active,2007-10-19,4,Los Angeles,Arcadia Inc,Arcadia Inc,2301 E Vernon Ave,Vernon,Ca,90058,34.00398,-118.23404,Los Angeles,Byron,Bjork,323-269-7300,258336.0,Sqft,"3499-Fabricated Metal Products, Nec"
Industrial,333434,4 19I021227,Terminated,2007-10-19,4,Los Angeles,Research Tool  Die Works,Research Tool & Die Works,17124 S Keegan Ave,Carson,Ca,90746,33.87641,-118.25202,Los Angeles,Tami,Johnson,310-639-5722,5.5,Acres,"3469-Metal Stamping, Nec"
Industrial,333459,4 19I021247,Terminated,2007-10-29,4,Los Angeles,Cal Compact Landfill,Cal Compact Landfill,20400 Main St,Carson,Ca,90745,33.84644,-118.2801,Los Angeles,Ryan,Jones,999-999-9999,140.16,Acres,4953-Refuse Systems
Industrial,333538,4 19I021219,Terminated,2007-10-18,4,Los Angeles,Brent Wood Products Inc,Brent Wood Products Inc,777 E Rosecrans Ave Ste D,Los Angeles,Ca,90059,33.90241,-118.26239,Los Angeles,Jordan,Hobbs,310-327-1655,26000.0,Sqft,"2499-Wood Products, Nec"
Industrial,333539,4 19I021224,Terminated,2007-10-19,4,Los Angeles,East Packaging Co,East Packaging Co,10914 Thicnes Ave,South El Monte,Ca,91733,34.06586,-118.21922,Los Angeles,Daniel,Rice,626-442-4855,10000.0,Sqft,4491-Marine Cargo Handling
Industrial,333761,4 19I021223,Terminated,2007-10-19,4,Los Angeles,Ecoplast Corp,Ecoplast Corp,1769 Mt Vernon Ave,Pomona,Ca,91768,34.05853,-117.77846,Los Angeles,David,Thomas,909-590-5730,121800.0,Sqft,"3089-Plastics Products, Nec"
Industrial,333766,4 19I021221,Active,2007-10-19,4,Los Angeles,Airgas Usa Llc  Dba Airgas Dry Ice,Airgas Usa Llc  Dba Airgas Dry Ice,2535 Del Amo Blvd,Torrance,Ca,90503,33.84701,-118.33075,Los Angeles,Eddy,Lao,424-488-4734,26400.0,Sqft,2813-Industrial Gases
Industrial,333767,4 19I021222,Terminated,2007-10-19,4,Los Angeles,Teschner Mold Inc,Teschner Mold Inc,247 Pacific St,Pomona,Ca,91768,34.05449,-117.80168,Los Angeles,Erwin,Teschner,909-594-3776,24945.0,Sqft,"3089-Plastics Products, Nec"
Industrial,333777,4 19I021220,Terminated,2007-10-19,4,Los Angeles,Free Flow Packaging International Inc,Fp International,6195 E Randolph St,Commerce,Ca,90040,33.97825,-118.15276,Los Angeles,Joe,Fodor,323-722-5112,72000.0,Acres,3086-Plastics Foam Products
Industrial,334065,4 19I021234,Terminated,2007-10-24,4,Los Angeles,Toyo Parts Only,Toyo Parts Only,11540 Hart St,North Hollywood,Ca,91605,34.19755,-118.38345,Los Angeles,David,Ravins,818-765-0322,20000.0,Sqft,"5015-Motor Vehicle Parts, Used"
Industrial,334277,4 19I021258,Terminated,2007-11-01,4,Los Angeles,Titos Auto Dismantling & Used Parts,Titos Auto Dismantling & Used Parts,914 Henry Ford Ave,Wilmington,Ca,90744,33.78272,-118.24187,Los Angeles,Maria,Del Carmem Mosqueda,310-488-1752,4500.0,Acres,"5015-Motor Vehicle Parts, Used"
Industrial,334321,4 19I021246,Terminated,2007-10-29,4,Los Angeles,Pearce Plastic Inc,Pearce Plastic Inc,1309 Lincoln Ave,Pasadena,Ca,91103,34.16859,-118.15955,Los Angeles,Woodrow,Pearce,818-799-8481,31689.0,Sqft,"3089-Plastics Products, Nec"
Industrial,334572,4 19I021259,Active,2007-11-05,4,Los Angeles,Stone Roofing Co Inc,Stone Roofing Co Inc,730 N Coney Ave,Azusa,Ca,91702,34.13473,-117.9218,Los Angeles,Joey,Aguiar,626-969-6515,0.9,Acres,4214-Local Trucking With Storage
Industrial,335778,4 19I021260,Terminated,2007-11-05,4,Los Angeles,Northrop Grumman,Northrop Grumman Aviation Div,000 S Hawthorne Airport,Hawthorne,Ca,90250,34.06586,-118.21922,Los Angeles,Kevin,Donnelly,310-332-5241,99000.0,Sqft,"4581-Airports, Flying Fields, And Airport Terminal Services"
Industrial,335947,4 19I021266,Terminated,2007-11-07,4,Los Angeles,Beyond Auto Recycler Inc,Beyond Auto Recycler Inc,739A Alpha St,Duarte,Ca,91010,34.11898,-117.98992,Los Angeles,Danny,Hoang,626-303-2150,10000.0,Sqft,"5015-Motor Vehicle Parts, Used"
Industrial,336381,4 19I021282,Terminated,2007-11-09,4,Los Angeles,D&S Mag & Peen Inc  Tri & Process Co,Tri Process Co,7718 Adams St,Paramount,Ca,90723,33.89478,-118.16494,Los Angeles,Dennis,E Berglund,562-531-7666,50500.0,Sqft,"3471-Electroplating, Plating, Polishing, Anodizing, And Coloring"
Industrial,336658,4 19I021306,Terminated,2007-11-28,4,Los Angeles,Schrey  Sons Mold Co Inc,Schrey  Sons Mold Co Inc,24735 Ave Rockfeller,Valencia,Ca,91355,34.43268,-118.56591,Los Angeles,Shannon,Schrey,661-294-2260,60000.0,Sqft,"3089-Plastics Products, Nec"
Industrial,336658,4 19Nec000515,Active,2007-11-28,4,Los Angeles,Schrey  Sons Mold Co Inc,Schrey  Sons Mold Co Inc,24735 Ave Rockfeller,Valencia,Ca,91355,34.43268,-118.56591,Los Angeles,Shannon,Schrey,661-294-2260,60000.0,Sqft,"3089-Plastics Products, Nec"
Industrial,336892,4 19I021302,Terminated,2007-11-28,4,Los Angeles,D&D Palstics Inc,D&D Palstics Inc,13920 S Figueroa,Los Angeles,Ca,90061,33.90544,-118.28274,Los Angeles,Dave,Dettman,310-515-1934,38000.0,Sqft,"3089-Plastics Products, Nec"
Industrial,336902,4 19I021350,Terminated,2007-12-17,4,Los Angeles,Myers Container Llc,Myers Container Llc,21508 B Ferrero Pkwy,Industry,Ca,91289,34.02068,-117.83239,Los Angeles,Abraham,De La Rosa,562-706-1504,4.0,Acres,"3412-Metal Shipping Barrels, Drums, Kegs, And Pails"
Industrial,336904,4 19I021303,Active,2007-11-28,4,Los Angeles,Murphy Wall Products International,Murphy Wall Products International,30529 The Old Road,Castaic,Ca,91384,34.47348,-118.61596,Los Angeles,Kristy,Dudgeon,817-903-2050,68750.0,Sqft,2891-Adhesives And Sealants
Industrial,336921,4 19I021300,Terminated,2007-11-27,4,Los Angeles,Abco Plastic Extruders,Abco Plastic Extruders,739 E 62Nd St,Los Angeles,Ca,90001,33.98323,-118.26251,Los Angeles,Unknown,Unknown,Unknown,24500.0,Sqft,"3089-Plastics Products, Nec"
Industrial,337170,4 19I021312,Active,2007-11-30,4,Los Angeles,Global Communication Semiconductors Inc,Global Communication Semiconductors Llc,23155 Kashiwa Ct,Torrance,Ca,90505,33.81653,-118.34431,Los Angeles,Arthur,Cespedes,310-530-7274,83360.0,Sqft,3674-Semiconductors And Related Devices
Industrial,337275,4 19I021320,Active,2007-12-04,4,Los Angeles,General Petroleum Corporation,General Petroleum Corporation Terminal Island,1028 S Seaside Ave,Terminal Island,Ca,90731,33.73367,-118.26894,Los Angeles,Mohamed,Tounkara,310-766-4724,1.0,Acres,5171-Petroleum Bulk Stations And Terminals
Industrial,337276,4 19I021318,Terminated,2007-12-03,4,Los Angeles,Old Castle Precast - Fontana,Carson Industries La Verne,1925 A St,La Verne,Ca,91750,34.09829,-117.77757,Los Angeles,Ron,Zamora,909-596-1989,100000.0,Sqft,"3089-Plastics Products, Nec"
Industrial,337280,4 19I021319,Terminated,2007-12-04,4,Los Angeles,Custom Alloy Scrap Sales Inc,Custom Alloy Scrap Sales Inc,406 E Banning St,Compton,Ca,90222,33.91824,-118.22168,Los Angeles,Gina,Arroyo,310-608-2266,20806.0,Sqft,5093-Scrap And Waste Materials
Industrial,337280,4 19Nec001728,Active,2007-12-04,4,Los Angeles,Custom Alloy Scrap Sales Inc,Custom Alloy Scrap Sales Inc,406 E Banning St,Compton,Ca,90222,33.91824,-118.22168,Los Angeles,Gina,Arroyo,310-608-2266,20806.0,Sqft,5093-Scrap And Waste Materials
Industrial,337578,4 19I021327,Active,2007-12-05,4,Los Angeles,Marine Technical Services,Marine Technical Services,211 N Marine Ave,Wilmington,Ca,90744,33.77177,-118.26348,Los Angeles,Vanessa,Stager,310-549-8030,50000.0,Sqft,"3599-Industrial And Commercial Machinery And Equipment, Nec"
Industrial,337585,4 19I021328,Terminated,2007-12-05,4,Los Angeles,Polycell International Corp,Polycell International Corp,14077 Stage Rd,Santa Fe Springs,Ca,90570,34.06586,-118.21922,Los Angeles,Herbert,Moy,562-483-6000,49411.0,Sqft,"3089-Plastics Products, Nec"
Industrial,337851,4 19I021363,Terminated,2007-12-26,4,Los Angeles,Vintage Radials Inc,Vintage Radials Inc,10959 Tuxford St,Sun Valley,Ca,91352,34.2358,-118.36958,Los Angeles,Javier,Beltran,818-767-5000,1.0,Acres,3724-Aircraft Engines And Engine Parts
Industrial,337978,4 19I021346,Terminated,2007-12-14,4,Los Angeles,Dial Corp,Dial Corp,5832 S Garfield Ave,Los Angeles,Ca,90040,33.9819,-118.14173,Los Angeles,Mark,Howard,325-835-4207,110000.0,Sqft,"2841-Soaps And Other Detergents, Except Speciality Cleaners"
